"country","country_long","name","latitude","longitude","primary_fuel","state","nerc"
"USA","United States of America","Dunn",35.475,-78.5486,"Solar",NA,NA
"USA","United States of America","Dunn Paper",44.3364,-75.5027,"Hydro",NA,NA
"USA","United States of America","Duplin Solar I LLC (160 Houston Lane)",34.9601,-77.9804,"Solar",NA,NA
"USA","United States of America","Duplin Solar LLC",35.0119,-78.0783,"Solar",NA,NA
"USA","United States of America","Durant",41.5998,-90.912,"Oil","IA","MRO"
"USA","United States of America","Durbin Creek Windfarm (Burnt River)",44.3531,-117.3231,"Wind",NA,NA
"USA","United States of America","Durham AWTF",45.4005,-122.7658,"Biomass",NA,NA
"USA","United States of America","Durham Solar",36.0049,-78.8485,"Solar",NA,NA
"USA","United States of America","Dutch Flat",39.217,-120.8356,"Hydro",NA,NA
"USA","United States of America","Dutch Flat 2",39.2184,-120.8352,"Hydro",NA,NA
"USA","United States of America","Dutch Harbor",53.8925,-166.5382,"Oil","AK","ASCC"
"USA","United States of America","Dutch Hill Wind Project",42.5456,-77.4967,"Wind",NA,NA
"USA","United States of America","Dutch Wind Energy",33.8942,-116.5603,"Wind",NA,NA
"USA","United States of America","Dutchess Cnty Resource Recovery Facility",41.647,-73.943,"Waste","NY","NPCC"
"USA","United States of America","Dwight",42.1495,-72.6109,"Hydro",NA,NA
"USA","United States of America","Dworshak",46.5143,-116.2977,"Hydro",NA,NA
"USA","United States of America","Dynegy Moss Landing Power Plant",36.8048,-121.7822,"Gas",NA,NA
"USA","United States of America","Dynegy Oakland Power Plant",37.7968,-122.2819,"Oil","CA","WECC"
"USA","United States of America","E B Harris Electric Generating Plant",32.3814,-86.5744,"Gas","AL","SERC"
"USA","United States of America","E C Gaston",33.2442,-86.4581,"Gas","AL","SERC"
"USA","United States of America","E D Edwards",40.5958,-89.6631,"Coal","IL","SERC"
"USA","United States of America","E F Barrett",40.6167,-73.6479,"Gas","NY","NPCC"
"USA","United States of America","E F Oxnard Energy Facility",34.1958,-119.1664,"Gas","CA","WECC"
"USA","United States of America","E J West",43.3189,-73.9208,"Hydro",NA,NA
"USA","United States of America","E W Brown",37.7883,-84.7126,"Gas","KY","SERC"
"USA","United States of America","E&B Resources",35.5346,-119.06,"Solar",NA,NA
"USA","United States of America","E.B. Eddy Paper Inc",42.9896,-82.4379,"Gas","MI","RFC"
"USA","United States of America","EAFB - North Base",34.9325,-117.9072,"Solar",NA,NA
"USA","United States of America","EAFB - South Base",34.9172,-117.9003,"Solar",NA,NA
"USA","United States of America","EBZ Solar",42.5706,-71.625,"Solar",NA,NA
"USA","United States of America","EC&R Panther Creek Wind Farm I",32.1008,-101.4514,"Wind",NA,NA
"USA","United States of America","EC&R Panther Creek Wind Farm II",31.9361,-101.2983,"Wind",NA,NA
"USA","United States of America","EC&R Panther Creek Wind Farm III",31.9925,-101.1167,"Wind",NA,NA
"USA","United States of America","EC&R Papalote Creek I LLC",27.9386,-97.4586,"Wind",NA,NA
"USA","United States of America","EC&R Papalote Creek II LLC",27.9958,-97.2967,"Wind",NA,NA
"USA","United States of America","EDF Lancaster",42.5292,-71.6653,"Solar",NA,NA
"USA","United States of America","EDF Renewable Windfarm V Inc",38.1167,-121.8333,"Wind",NA,NA
"USA","United States of America","EE Waianae Solar Project",21.452,-158.1879,"Solar",NA,NA
"USA","United States of America","EG178 Facility",32.7471,-100.9547,"Gas","TX","TRE"
"USA","United States of America","EHC West Hopkinton",43.1897,-71.7483,"Hydro",NA,NA
"USA","United States of America","EKS Landfill",44.7806,-93.3094,"Waste",NA,NA
"USA","United States of America","ELACC Photovoltaic Power Facility",34.0403,-118.1481,"Solar",NA,NA
"USA","United States of America","ENEL Salt Wells LLC",39.2944,-118.5725,"Geothermal","NV","WECC"
"USA","United States of America","ESA Selma",35.5262,-78.2898,"Solar",NA,NA
"USA","United States of America","ESS Battery Microgrid",57.7992,-152.4042,"Storage",NA,NA
"USA","United States of America","ETS Ewing Solar Facility",40.2818,-74.7936,"Solar",NA,NA
"USA","United States of America","ETT Presidio NaS Battery",29.5663,-104.3554,"Storage",NA,NA
"USA","United States of America","EXC Wind 10",35.8081,-101.9986,"Wind",NA,NA
"USA","United States of America","EXC Wind 11",35.8119,-101.9789,"Wind",NA,NA
"USA","United States of America","EXC Wind 4",36.4144,-101.3864,"Wind",NA,NA
"USA","United States of America","EXC Wind 5",36.4453,-101.8761,"Wind",NA,NA
"USA","United States of America","EXC Wind 6",36.4669,-101.8222,"Wind",NA,NA
"USA","United States of America","EXC Wind 7",36.0264,-101.9,"Wind",NA,NA
"USA","United States of America","EXC Wind 8",36.0075,-101.8614,"Wind",NA,NA
"USA","United States of America","EXC Wind 9",35.9614,-101.8033,"Wind",NA,NA
"USA","United States of America","Eagle",43.9097,-75.2008,"Hydro",NA,NA
"USA","United States of America","Eagle Pass",28.8295,-100.5522,"Hydro",NA,NA
"USA","United States of America","Eagle Point",42.5146,-122.7571,"Hydro",NA,NA
"USA","United States of America","Eagle Point Power Generation",39.8746,-75.1592,"Gas","NJ","RFC"
"USA","United States of America","Eagle Point Solar",42.4008,-122.8292,"Solar",NA,NA
"USA","United States of America","Eagle Springs Solar LLC",39.5261,-107.6961,"Solar",NA,NA
"USA","United States of America","Eagle Valley (MI)",42.7225,-83.2631,"Waste",NA,NA
"USA","United States of America","Eagle Valley Clean Energy LLC Biomass",39.6481,-106.9431,"Waste",NA,NA
"USA","United States of America","Earl F Wisdom",43.1606,-95.2569,"Gas","IA","MRO"
"USA","United States of America","Earlville",42.4942,-91.2725,"Oil","IA","MRO"
"USA","United States of America","Earthmovers LFGTE",41.6229,-85.9752,"Waste",NA,NA
"USA","United States of America","East 12th Street",37.2367,-96.9625,"Gas","KS","MRO"
"USA","United States of America","East Acres Solar NG  LLC",42.4875,-73.2423,"Solar",NA,NA
"USA","United States of America","East Amwell",40.4433,-74.8764,"Solar",NA,NA
"USA","United States of America","East Barnet",44.3263,-72.0359,"Hydro",NA,NA
"USA","United States of America","East Bend",38.9036,-84.8514,"Coal","KY","RFC"
"USA","United States of America","East Campus Steam Plant",40.8092,-77.8475,"Gas","PA","RFC"
"USA","United States of America","East Campus Utility Plant",39.1379,-84.5049,"Oil","OH","RFC"
"USA","United States of America","East Chicago",41.6322,-87.4692,"Solar",NA,NA
"USA","United States of America","East Hampton",40.9617,-72.2103,"Oil","NY","NPCC"
"USA","United States of America","East Highline",32.6995,-115.2824,"Hydro",NA,NA
"USA","United States of America","East Kansas Agri-Energy  LLC",38.2725,-95.2403,"Cogeneration",NA,NA
"USA","United States of America","East Millinocket Mill",45.6219,-68.5756,"Waste",NA,NA
"USA","United States of America","East Norfolk",44.7989,-74.9856,"Hydro",NA,NA
"USA","United States of America","East Orange Solar",40.7476,-74.3358,"Solar",NA,NA
"USA","United States of America","East Pecos Solar",31.0009,-102.2817,"Solar",NA,NA
"USA","United States of America","East Portal Generator",34.2619,-118.6242,"Hydro",NA,NA
"USA","United States of America","East River",40.7281,-73.9742,"Gas","NY","NPCC"
"USA","United States of America","East Side",42.2248,-121.7955,"Hydro",NA,NA
"USA","United States of America","East Wayne Solar LLC",35.4417,-77.85,"Solar",NA,NA
"USA","United States of America","East Winds Project",33.8909,-116.5415,"Wind",NA,NA
"USA","United States of America","Eastern Correctional Institute",38.159,-75.704,"Waste","MD","RFC"
"USA","United States of America","Eastern Iowa Solar",41.597,-91.0363,"Solar",NA,NA
"USA","United States of America","Eastern Landfill Gas LLC",39.3897,-76.392,"Waste",NA,NA
"USA","United States of America","Eastern Maine Medical Center",44.8083,-68.7508,"Gas","ME","NPCC"
"USA","United States of America","Eastern Shore Solar  LLC",37.9439,-75.5696,"Solar",NA,NA
"USA","United States of America","Easthampton Landfill-City of Easthampton",42.2869,-72.7014,"Solar",NA,NA
"USA","United States of America","Eastman Cogeneration Facility",32.4481,-94.6903,"Gas","TX","MRO"
"USA","United States of America","Eastman Falls",43.4472,-71.6579,"Hydro",NA,NA
"USA","United States of America","Easton",38.7786,-76.0769,"Oil","MD","RFC"
"USA","United States of America","Easton 2",38.795,-76.07,"Oil","MD","RFC"
"USA","United States of America","Easton Landfill",42.0103,-71.0922,"Solar",NA,NA
"USA","United States of America","Eastover Farm",34.7422,-79.4631,"Solar",NA,NA
"USA","United States of America","Eastport",44.9136,-67.0033,"Oil",NA,NA
"USA","United States of America","Eastridge Wind Project",43.9358,-95.9222,"Wind",NA,NA
"USA","United States of America","Eastside WWTP",35.9428,-79.9089,"Oil","NC","SERC"
"USA","United States of America","Eastwood Solar",44.1545,-93.9166,"Solar",NA,NA
"USA","United States of America","Ebensburg Power",40.455,-78.7472,"Coal","PA","RFC"
"USA","United States of America","Echo Dam",40.9648,-111.4339,"Hydro",NA,NA
"USA","United States of America","Echo Wind Park",43.8825,-83.1614,"Wind",NA,NA
"USA","United States of America","Eckert Station",42.7184,-84.5581,"Coal","MI","RFC"
"USA","United States of America","Eclipse Wind Farm",41.5547,-94.685,"Wind",NA,NA
"USA","United States of America","EcoEléctrica",17.9812,-66.7552,"Gas",NA,NA
"USA","United States of America","EcoGrove Wind LLC",42.4515,-89.8784,"Wind",NA,NA
"USA","United States of America","Ector County Energy Center",32.0692,-102.5856,"Gas","TX","TRE"
"USA","United States of America","Eddystone Generating Station",39.858,-75.323,"Gas","PA","RFC"
"USA","United States of America","Eden Solar LLC",35.1485,-79.6364,"Solar",NA,NA
"USA","United States of America","Edenton Generators",36.0286,-76.5719,"Oil","NC","SERC"
"USA","United States of America","Edenville",43.814,-84.3767,"Hydro",NA,NA
"USA","United States of America","Edge Moor",39.7389,-75.5038,"Gas","DE","RFC"
"USA","United States of America","Edgecombe Genco LLC",36.0373,-77.7533,"Coal","NC","SERC"
"USA","United States of America","Edgerton",41.45,-84.7672,"Oil","OH","RFC"
"USA","United States of America","Edgewater",43.7151,-87.7059,"Coal","WI","MRO"
"USA","United States of America","Edgewood Energy LLC",40.7861,-73.2931,"Gas",NA,NA
"USA","United States of America","Edison Sault",46.4974,-84.332,"Hydro",NA,NA
"USA","United States of America","Edom Hills Project 1 LLC",33.8817,-116.4603,"Wind",NA,NA
"USA","United States of America","Edward C Hyatt",39.543,-121.4922,"Hydro",NA,NA
"USA","United States of America","Edward L. Addison Generating Plant",32.9111,-84.3064,"Gas","GA","SERC"
"USA","United States of America","Edwards Air Force Base",34.9077,-117.9206,"Solar",NA,NA
"USA","United States of America","Edwardsport",38.8067,-87.2472,"Coal","IN","RFC"
"USA","United States of America","Edwin I Hatch",31.9342,-82.3447,"Nuclear",NA,NA
"USA","United States of America","Eel Weir",44.6384,-75.4905,"Hydro",NA,NA
"USA","United States of America","Effingham County Power Project",32.2773,-81.2844,"Gas","GA","SERC"
"USA","United States of America","Effley",43.9228,-75.2779,"Hydro",NA,NA
"USA","United States of America","Eichtens Solar",45.3827,-92.7725,"Solar",NA,NA
"USA","United States of America","Eielson AFB Central Heat & Power Plant",64.6714,-147.076,"Coal","AK","ASCC"
"USA","United States of America","Eight Flags Energy",30.6608,-81.4706,"Gas","FL","SERC"
"USA","United States of America","Eklutna Generation Station",61.4578,-149.3514,"Gas","AK",NA
"USA","United States of America","Eklutna Hydro Project",61.4752,-149.1501,"Hydro",NA,NA
"USA","United States of America","El Cabo Wind",34.6511,-105.4617,"Wind",NA,NA
"USA","United States of America","El Cajon Energy Center",32.7961,-116.9721,"Gas","CA","WECC"
"USA","United States of America","El Cajon Energy Storage",32.8115,-117.0505,"Storage",NA,NA
"USA","United States of America","El Centro",32.8022,-115.54,"Gas",NA,NA
"USA","United States of America","El Dorado",38.7936,-120.6192,"Hydro",NA,NA
"USA","United States of America","El Dorado Hydro Elk Creek",45.2178,-116.3158,"Hydro",NA,NA
"USA","United States of America","El Dorado Refinery",37.7928,-96.8772,"Gas","KS","MRO"
"USA","United States of America","El Nido Facility",37.1867,-120.4903,"Waste","CA","WECC"
"USA","United States of America","El Segundo Cogen",33.9058,-118.4031,"Gas","CA","WECC"
"USA","United States of America","El Segundo Energy Center LLC",33.9106,-118.425,"Gas","CA","WECC"
"USA","United States of America","El Vado Dam",36.5928,-106.7321,"Hydro",NA,NA
"USA","United States of America","Elbow Creek Wind Project LLC",32.1408,-101.3986,"Wind",NA,NA
"USA","United States of America","Electra",38.331,-120.6699,"Hydro",NA,NA
"USA","United States of America","Electra Wind Farm",34.1029,-99.1187,"Wind",NA,NA
"USA","United States of America","Electric Avenue Facility",38.28,-77.59,"Oil","VA","SERC"
"USA","United States of America","Electrifarm",42.4407,-92.4205,"Gas","IA","MRO"
"USA","United States of America","Electron",46.991,-122.1749,"Hydro",NA,NA
"USA","United States of America","Elephant Butte",33.1534,-107.192,"Hydro",NA,NA
"USA","United States of America","Elevation Solar C",34.7303,-118.3042,"Solar",NA,NA
"USA","United States of America","Elgin Energy Center LLC",42.0001,-88.2446,"Gas","IL","RFC"
"USA","United States of America","Elim",64.6166,-162.2637,"Oil","AK","ASCC"
"USA","United States of America","Elizabeth Mines Solar 1",43.8236,-72.3311,"Solar",NA,NA
"USA","United States of America","Elizabeth River Power Station",36.775,-76.3083,"Gas","VA","SERC"
"USA","United States of America","Elizabethtown Power LLC",34.6472,-78.6415,"Coal",NA,NA
"USA","United States of America","Elizabethtown Solar",40.1527,-76.5814,"Solar",NA,NA
"USA","United States of America","Elk Basin Gasoline Plant",44.9806,-108.8428,"Gas",NA,NA
"USA","United States of America","Elk City LLC",35.4642,-99.8983,"Wind",NA,NA
"USA","United States of America","Elk City Station",41.3839,-96.2544,"Waste",NA,NA
"USA","United States of America","Elk Hills Cogen",35.4791,-119.7375,"Gas",NA,NA
"USA","United States of America","Elk Hills Power LLC",35.2803,-119.4707,"Gas","CA","WECC"
"USA","United States of America","Elk Mound",44.9028,-91.5681,"Gas","WI","MRO"
"USA","United States of America","Elk River",45.2968,-93.5584,"Gas","MN","MRO"
"USA","United States of America","Elk River City of",45.3158,-93.5781,"Oil","MN","MRO"
"USA","United States of America","Elk River Wind",37.5797,-96.5503,"Wind",NA,NA
"USA","United States of America","Elk Station",33.865,-101.8433,"Gas","TX","MRO"
"USA","United States of America","Elk Wind Farm",42.5839,-91.3708,"Wind",NA,NA
"USA","United States of America","Elkhart",41.6928,-85.965,"Hydro",NA,NA
"USA","United States of America","Elkhorn Ridge Wind LLC",42.6978,-97.6189,"Wind",NA,NA
"USA","United States of America","Elkhorn Valley Wind Farm",45.0852,-117.8163,"Wind",NA,NA
"USA","United States of America","Elkins Generating Center",35.9714,-94.0014,"Gas","AR","SERC"
"USA","United States of America","Elkton",38.3836,-78.6528,"Gas","VA","SERC"
"USA","United States of America","Elkton Solar",39.6035,-75.8362,"Solar",NA,NA
"USA","United States of America","Ellerbe",35.1,-79.73,"Solar",NA,NA
"USA","United States of America","Ellettsville Solar RES",39.2548,-86.6568,"Solar",NA,NA
"USA","United States of America","Elliana Solar",36.1311,-79.3325,"Solar",NA,NA
"USA","United States of America","Ellinwood",38.3545,-98.5834,"Oil","KS","MRO"
"USA","United States of America","Ellis Hydro",35.3514,-94.2943,"Hydro",NA,NA
"USA","United States of America","Ellsworth Hydro Station",44.5442,-68.4306,"Hydro",NA,NA
"USA","United States of America","Ellwood",34.4314,-119.9001,"Gas","CA","WECC"
"USA","United States of America","Elm City Solar Facility",35.7811,-77.8469,"Solar",NA,NA
"USA","United States of America","Elm Creek Wind II LLC",43.6848,-94.8799,"Wind",NA,NA
"USA","United States of America","Elm Creek Wind LLC",43.7542,-94.9497,"Wind",NA,NA
"USA","United States of America","Elm Road Generating Station",42.8492,-87.8336,"Coal","WI","RFC"
"USA","United States of America","Elm Solar  LLC",35.4538,-79.1895,"Solar",NA,NA
"USA","United States of America","Elm Street Substation Generators",37.7814,-90.4156,"Oil","MO","SERC"
"USA","United States of America","Elmer",43.9275,-75.2883,"Hydro",NA,NA
"USA","United States of America","Elmer Smith",37.7942,-87.0608,"Coal","KY","SERC"
"USA","United States of America","Elmore Company",33.1777,-115.6033,"Geothermal","CA","WECC"
"USA","United States of America","Elmwood Energy Holdings LLC",40.9053,-74.1304,"Gas",NA,NA
"USA","United States of America","Elroy",43.7395,-90.2675,"Oil","WI","MRO"
