name,class,attribute,value
USA_Was_DorchesterBiom22987,Generator,Longitude,-80.4503
USA_Was_DouglasCounty22996,Generator,Latitude,43.2898
USA_Was_DouglasCounty22996,Generator,Longitude,-123.3616
USA_Was_DryCreekLFGt23024,Generator,Latitude,42.3844
USA_Was_DryCreekLFGt23024,Generator,Longitude,-122.7718
USA_Was_DutchessCntyR23054,Generator,Latitude,41.647
USA_Was_DutchessCntyR23054,Generator,Longitude,-73.943
USA_Was_EagleValleyCl23103,Generator,Latitude,39.6481
USA_Was_EagleValleyCl23103,Generator,Longitude,-106.9431
USA_Was_EagleValleyM23102,Generator,Latitude,42.7225
USA_Was_EagleValleyM23102,Generator,Longitude,-83.2631
USA_Was_EarthmoversLFG23106,Generator,Latitude,41.6229
USA_Was_EarthmoversLFG23106,Generator,Longitude,-85.9752
USA_Was_EasternCorrect23127,Generator,Latitude,38.159
USA_Was_EasternCorrect23127,Generator,Longitude,-75.704
USA_Was_EasternLandfil23129,Generator,Latitude,39.3897
USA_Was_EasternLandfil23129,Generator,Longitude,-76.392
USA_Was_EastMillinocke23118,Generator,Latitude,45.6219
USA_Was_EastMillinocke23118,Generator,Longitude,-68.5756
USA_Was_EKSLandfill23081,Generator,Latitude,44.7806
USA_Was_EKSLandfill23081,Generator,Longitude,-93.3094
USA_Was_ElkCityStatio23202,Generator,Latitude,41.3839
USA_Was_ElkCityStatio23202,Generator,Longitude,-96.2544
USA_Was_ElNidoFacilit23182,Generator,Latitude,37.1867
USA_Was_ElNidoFacilit23182,Generator,Longitude,-120.4903
USA_Was_Enderlin23250,Generator,Latitude,46.6144
USA_Was_Enderlin23250,Generator,Longitude,-97.5765
USA_Was_EnoreePhaseII23261,Generator,Latitude,34.8008
USA_Was_EnoreePhaseII23261,Generator,Longitude,-82.1847
USA_Was_EnterpriseSuga23265,Generator,Latitude,29.9036
USA_Was_EnterpriseSuga23265,Generator,Longitude,-91.7256
USA_Was_EvergreenBioPo23308,Generator,Latitude,44.7708
USA_Was_EvergreenBioPo23308,Generator,Longitude,-122.612
USA_Was_EvergreenCommu23309,Generator,Latitude,40.3256
USA_Was_EvergreenCommu23309,Generator,Longitude,-75.9228
USA_Was_FairhavenPower23369,Generator,Latitude,40.7995
USA_Was_FairhavenPower23369,Generator,Longitude,-124.2028
USA_Was_FairlessHills23372,Generator,Latitude,40.1405
USA_Was_FairlessHills23372,Generator,Longitude,-74.7506
USA_Was_FarmersBranch23395,Generator,Latitude,33.0311
USA_Was_FarmersBranch23395,Generator,Longitude,-96.9572
USA_Was_FCLandfillEne23333,Generator,Latitude,39.3678
USA_Was_FCLandfillEne23333,Generator,Longitude,-77.3489
USA_Was_FernandinaPlan23417,Generator,Latitude,30.6612
USA_Was_FernandinaPlan23417,Generator,Longitude,-81.473
USA_Was_FiberRecovery23420,Generator,Latitude,44.8875
USA_Was_FiberRecovery23420,Generator,Longitude,-89.3859
USA_Was_FightingCreek23426,Generator,Latitude,47.5317
USA_Was_FightingCreek23426,Generator,Longitude,-116.93
USA_Was_FinchPaper23427,Generator,Latitude,43.3084
USA_Was_FinchPaper23427,Generator,Longitude,-73.6376
USA_Was_FinleyButtesL23430,Generator,Latitude,45.69
USA_Was_FinleyButtesL23430,Generator,Longitude,-119.61
USA_Was_FitchburgGasR23448,Generator,Latitude,42.5354
USA_Was_FitchburgGasR23448,Generator,Longitude,-71.8481
USA_Was_FiveOaksGasR23451,Generator,Latitude,39.5678
USA_Was_FiveOaksGasR23451,Generator,Longitude,-89.3683
USA_Was_FlambeauRiver23457,Generator,Latitude,45.9356
USA_Was_FlambeauRiver23457,Generator,Longitude,-90.4472
USA_Was_FlorenceMill23480,Generator,Latitude,34.1497
USA_Was_FlorenceMill23480,Generator,Longitude,-79.5606
USA_Was_FourPeaksCami23565,Generator,Latitude,31.8111
USA_Was_FourPeaksCami23565,Generator,Longitude,-106.5933
USA_Was_FrederickCount23597,Generator,Latitude,39.1408
USA_Was_FrederickCount23597,Generator,Longitude,-78.0975
USA_Was_FreyFarmLandf23628,Generator,Latitude,39.9589
USA_Was_FreyFarmLandf23628,Generator,Longitude,-76.4442
USA_Was_FrontRangePro23634,Generator,Latitude,40.0294
USA_Was_FrontRangePro23634,Generator,Longitude,-105.0047
USA_Was_FultonLFGTEFa23645,Generator,Latitude,43.0142
USA_Was_FultonLFGTEFa23645,Generator,Longitude,-74.4739
USA_Was_G2EnergyHayR23653,Generator,Latitude,38.3147
USA_Was_G2EnergyHayR23653,Generator,Longitude,-121.8336
USA_Was_G2EnergyMario23654,Generator,Latitude,29.1229
USA_Was_G2EnergyMario23654,Generator,Longitude,-82.0555
USA_Was_G2EnergyOstro23655,Generator,Latitude,39.0728
USA_Was_G2EnergyOstro23655,Generator,Longitude,-121.3992
USA_Was_GainesvilleRen23681,Generator,Latitude,29.7675
USA_Was_GainesvilleRen23681,Generator,Longitude,-82.3964
USA_Was_GastonCountyR23720,Generator,Latitude,35.3857
USA_Was_GastonCountyR23720,Generator,Longitude,-81.172
USA_Was_GaylordContain23739,Generator,Latitude,30.7811
USA_Was_GaylordContain23739,Generator,Longitude,-89.8575
USA_Was_GeneseePowerS23756,Generator,Latitude,43.0851
USA_Was_GeneseePowerS23756,Generator,Longitude,-83.6694
USA_Was_Geneva23760,Generator,Latitude,41.795
USA_Was_Geneva23760,Generator,Longitude,-80.91
USA_Was_GeorgetownLFGT23773,Generator,Latitude,33.4536
USA_Was_GeorgetownLFGT23773,Generator,Longitude,-79.3161
USA_Was_GeorgiaLFGOak23774,Generator,Latitude,33.965
USA_Was_GeorgiaLFGOak23774,Generator,Longitude,-83.7656
USA_Was_GeorgiaLFGPin23775,Generator,Latitude,33.2442
USA_Was_GeorgiaLFGPin23775,Generator,Longitude,-84.122
USA_Was_GeorgiaLFGRic23776,Generator,Latitude,34.1271
USA_Was_GeorgiaLFGRic23776,Generator,Longitude,-84.0334
USA_Was_GeorgiaPacific23782,Generator,Latitude,37.534
USA_Was_GeorgiaPacific23782,Generator,Longitude,-79.357
USA_Was_GladesPikeGen23825,Generator,Latitude,40.0067
USA_Was_GladesPikeGen23825,Generator,Longitude,-79.041
USA_Was_GlasgowLFGTE23827,Generator,Latitude,36.9874
USA_Was_GlasgowLFGTE23827,Generator,Longitude,-85.9575
USA_Was_GlendaleEnergy23837,Generator,Latitude,33.5403
USA_Was_GlendaleEnergy23837,Generator,Longitude,-112.3064
USA_Was_GLRALandfill23661,Generator,Latitude,40.3664
USA_Was_GLRALandfill23661,Generator,Longitude,-76.4931
USA_Was_GranbyLFG23907,Generator,Latitude,42.2273
USA_Was_GranbyLFG23907,Generator,Longitude,-72.5472
USA_Was_GrandBlancGen23909,Generator,Latitude,42.9088
USA_Was_GrandBlancGen23909,Generator,Longitude,-83.7251
USA_Was_GrangerElectri23930,Generator,Latitude,42.7729
USA_Was_GrangerElectri23930,Generator,Longitude,-84.5237
USA_Was_GrangerElectri23931,Generator,Latitude,42.791
USA_Was_GrangerElectri23931,Generator,Longitude,-84.6957
USA_Was_GrangerElectri23932,Generator,Latitude,42.1758
USA_Was_GrangerElectri23932,Generator,Longitude,-86.28
USA_Was_GrangerEnergy23933,Generator,Latitude,40.1746
USA_Was_GrangerEnergy23933,Generator,Longitude,-75.9137
USA_Was_GraylingGenera23961,Generator,Latitude,44.6049
USA_Was_GraylingGenera23961,Generator,Longitude,-84.6906
USA_Was_GreaterDetroit23975,Generator,Latitude,42.3678
USA_Was_GreaterDetroit23975,Generator,Longitude,-83.0514
USA_Was_GreaterNewBed23976,Generator,Latitude,41.725
USA_Was_GreaterNewBed23976,Generator,Longitude,-70.978
USA_Was_GreenCityReco23981,Generator,Latitude,38.3453
USA_Was_GreenCityReco23981,Generator,Longitude,-84.5489
USA_Was_GreeneValleyG24004,Generator,Latitude,41.7338
USA_Was_GreeneValleyG24004,Generator,Longitude,-88.0849
USA_Was_GreenGasPort23986,Generator,Latitude,26.7908
USA_Was_GreenGasPort23986,Generator,Longitude,-81.9653
USA_Was_GreenKnightEn23988,Generator,Latitude,40.8592
USA_Was_GreenKnightEn23988,Generator,Longitude,-75.2627
USA_Was_GreenValleyLF24000,Generator,Latitude,38.3967
USA_Was_GreenValleyLF24000,Generator,Longitude,-82.8088
USA_Was_GRSArborHills23670,Generator,Latitude,42.3953
USA_Was_GRSArborHills23670,Generator,Longitude,-83.558
USA_Was_GRSCC23671,Generator,Latitude,42.3563
USA_Was_GRSCC23671,Generator,Longitude,-85.0058
USA_Was_GRSCMS23672,Generator,Latitude,35.3533
USA_Was_GRSCMS23672,Generator,Longitude,-80.668
USA_Was_GRSFallRiver23673,Generator,Latitude,41.7487
USA_Was_GRSFallRiver23673,Generator,Longitude,-71.1065
USA_Was_GRSPineBend23674,Generator,Latitude,44.787
USA_Was_GRSPineBend23674,Generator,Longitude,-93.0556
USA_Was_HalifaxCounty24089,Generator,Latitude,36.7014
USA_Was_HalifaxCounty24089,Generator,Longitude,-78.8733
USA_Was_HardinCountyL24128,Generator,Latitude,37.7258
USA_Was_HardinCountyL24128,Generator,Longitude,-85.7258
USA_Was_HarrisburgFaci24153,Generator,Latitude,40.2442
USA_Was_HarrisburgFaci24153,Generator,Longitude,-76.8539
USA_Was_Henrico24242,Generator,Latitude,37.6788
USA_Was_Henrico24242,Generator,Longitude,-77.5678
USA_Was_Hernando24255,Generator,Latitude,28.669
USA_Was_Hernando24255,Generator,Longitude,-82.4857
USA_Was_HiddenHollowE24269,Generator,Latitude,43.6972
USA_Was_HiddenHollowE24269,Generator,Longitude,-116.2714
USA_Was_HighAcresGas24275,Generator,Latitude,43.0817
USA_Was_HighAcresGas24275,Generator,Longitude,-77.3817
USA_Was_HillAFBLFGFa24307,Generator,Latitude,41.129
USA_Was_HillAFBLFGFa24307,Generator,Longitude,-111.9641
USA_Was_HillmanPowerL24312,Generator,Latitude,45.0688
USA_Was_HillmanPowerL24312,Generator,Longitude,-83.8932
USA_Was_HillsboroughCo24315,Generator,Latitude,27.9549
USA_Was_HillsboroughCo24315,Generator,Longitude,-82.3405
USA_Was_HLPower24064,Generator,Latitude,40.3683
USA_Was_HLPower24064,Generator,Longitude,-120.2648
USA_Was_HogeLumber24335,Generator,Latitude,40.4885
USA_Was_HogeLumber24335,Generator,Longitude,-84.3183
USA_Was_HopewellPower24378,Generator,Latitude,37.2978
USA_Was_HopewellPower24378,Generator,Longitude,-77.283
USA_Was_HorryLandFill24383,Generator,Latitude,33.8125
USA_Was_HorryLandFill24383,Generator,Longitude,-78.9672
USA_Was_HPower24059,Generator,Latitude,21.3
USA_Was_HPower24059,Generator,Longitude,-158.0986
USA_Was_HumboldtSawmil24410,Generator,Latitude,40.4728
USA_Was_HumboldtSawmil24410,Generator,Longitude,-124.1014
USA_Was_HuntingtonReso24424,Generator,Latitude,40.8814
USA_Was_HuntingtonReso24424,Generator,Longitude,-73.2906
USA_Was_HylandLFGTEFa24444,Generator,Latitude,42.2853
USA_Was_HylandLFGTEFa24444,Generator,Longitude,-78.0061
USA_Was_I95LandfillP24447,Generator,Latitude,38.6892
USA_Was_I95LandfillP24447,Generator,Longitude,-77.2375
USA_Was_I95Municipal24448,Generator,Latitude,38.6892
USA_Was_I95Municipal24448,Generator,Longitude,-77.2375
USA_Was_IndeckEnergyA24513,Generator,Latitude,43.5608
USA_Was_IndeckEnergyA24513,Generator,Longitude,-71.7806
USA_Was_IndeckJonesbor24514,Generator,Latitude,44.6781
USA_Was_IndeckJonesbor24514,Generator,Longitude,-67.5477
USA_Was_IndeckWestEnf24518,Generator,Latitude,45.2537
USA_Was_IndeckWestEnf24518,Generator,Longitude,-68.6279
USA_Was_IngredionWinst24551,Generator,Latitude,36.0338
USA_Was_IngredionWinst24551,Generator,Longitude,-80.2274
USA_Was_InternationalP24591,Generator,Latitude,33.3283
USA_Was_InternationalP24591,Generator,Longitude,-81.9531
USA_Was_InternationalP24595,Generator,Latitude,33.3602
USA_Was_InternationalP24595,Generator,Longitude,-79.3026
USA_Was_IredellCounty24622,Generator,Latitude,35.7693
USA_Was_IredellCounty24622,Generator,Longitude,-80.826
USA_Was_JASantaMaria24654,Generator,Latitude,34.9494
USA_Was_JASantaMaria24654,Generator,Longitude,-120.3803
USA_Was_JayCountyLFGT24700,Generator,Latitude,40.3797
USA_Was_JayCountyLFGT24700,Generator,Longitude,-85.0882
USA_Was_JBERLandfillG24656,Generator,Latitude,61.286
USA_Was_JBERLandfillG24656,Generator,Longitude,-149.61
USA_Was_JCMcNeil24640,Generator,Latitude,44.4917
USA_Was_JCMcNeil24640,Generator,Longitude,-73.2081
USA_Was_JEDSolidWaste24659,Generator,Latitude,28.0638
USA_Was_JEDSolidWaste24659,Generator,Longitude,-81.0972
USA_Was_JohnHWarden24734,Generator,Latitude,46.7553
USA_Was_JohnHWarden24734,Generator,Longitude,-88.4558
USA_Was_JohnstonLFGTu24753,Generator,Latitude,41.8033
USA_Was_JohnstonLFGTu24753,Generator,Longitude,-71.5233
USA_Was_KaiserDowney24798,Generator,Latitude,33.9192
USA_Was_KaiserDowney24798,Generator,Longitude,-118.1286
USA_Was_KankakeeGasRe24810,Generator,Latitude,41.0333
USA_Was_KankakeeGasRe24810,Generator,Longitude,-87.8678
USA_Was_Kapstone24819,Generator,Latitude,32.9
USA_Was_Kapstone24819,Generator,Longitude,-79.9667
USA_Was_KentCountyWas24867,Generator,Latitude,42.9496
USA_Was_KentCountyWas24867,Generator,Longitude,-85.6932
USA_Was_KettleFallsGe24889,Generator,Latitude,48.6203
USA_Was_KettleFallsGe24889,Generator,Longitude,-118.1111
USA_Was_KeystoneRecove24894,Generator,Latitude,41.4363
USA_Was_KeystoneRecove24894,Generator,Longitude,-75.5984
USA_Was_KieferLandfill24899,Generator,Latitude,38.5136
USA_Was_KieferLandfill24899,Generator,Longitude,-121.1944
USA_Was_KingQueen24908,Generator,Latitude,37.6711
USA_Was_KingQueen24908,Generator,Longitude,-76.76
USA_Was_KodaBiomassPl24959,Generator,Latitude,44.7956
USA_Was_KodaBiomassPl24959,Generator,Longitude,-93.5386
USA_Was_LakeGasRecove25036,Generator,Latitude,42.1063
USA_Was_LakeGasRecove25036,Generator,Longitude,-87.8137
USA_Was_LakeMillsGas25045,Generator,Latitude,43.3864
USA_Was_LakeMillsGas25045,Generator,Longitude,-93.5589
USA_Was_LakeviewGasRe25063,Generator,Latitude,42.0602
USA_Was_LakeviewGasRe25063,Generator,Longitude,-80.0208
USA_Was_LancasterCount25075,Generator,Latitude,40.0711
USA_Was_LancasterCount25075,Generator,Longitude,-76.6436
USA_Was_LanchesterGene25081,Generator,Latitude,40.1108
USA_Was_LanchesterGene25081,Generator,Longitude,-75.9547
USA_Was_LaurelRidgeLF25118,Generator,Latitude,37.035
USA_Was_LaurelRidgeLF25118,Generator,Longitude,-84.0933
USA_Was_LeeCountyLand25143,Generator,Latitude,34.181
USA_Was_LeeCountyLand25143,Generator,Longitude,-80.2678
USA_Was_LeeCountySoli25144,Generator,Latitude,26.6315
USA_Was_LeeCountySoli25144,Generator,Longitude,-81.7607
USA_Was_LennonGenerati25159,Generator,Latitude,42.9817
USA_Was_LennonGenerati25159,Generator,Longitude,-83.9794
USA_Was_LibertyIII25180,Generator,Latitude,40.8856
USA_Was_LibertyIII25180,Generator,Longitude,-86.7044
USA_Was_LincolnLandfil25205,Generator,Latitude,38.8381
USA_Was_LincolnLandfil25205,Generator,Longitude,-121.3419
USA_Was_LivingstonGene25239,Generator,Latitude,40.9314
USA_Was_LivingstonGene25239,Generator,Longitude,-88.6548
USA_Was_LoraineCounty25291,Generator,Latitude,41.3006
USA_Was_LoraineCounty25291,Generator,Longitude,-82.1803
USA_Was_LRILFGTEFacil24992,Generator,Latitude,46.9756
USA_Was_LRILFGTEFacil24992,Generator,Longitude,-122.2906
USA_Was_LSSweetners24980,Generator,Latitude,40.0906
USA_Was_LSSweetners24980,Generator,Longitude,-76.1456
USA_Was_Lumberton25347,Generator,Latitude,34.59
USA_Was_Lumberton25347,Generator,Longitude,-78.9968
USA_Was_LycomingCounty25357,Generator,Latitude,41.1511
USA_Was_LycomingCounty25357,Generator,Longitude,-76.9178
USA_Was_MacArthurWaste25403,Generator,Latitude,40.7869
USA_Was_MacArthurWaste25403,Generator,Longitude,-73.1064
USA_Was_Mahoning25430,Generator,Latitude,40.9144
USA_Was_Mahoning25430,Generator,Longitude,-80.5861
USA_Was_MallardLakeEl25444,Generator,Latitude,41.9527
USA_Was_MallardLakeEl25444,Generator,Longitude,-88.1437
USA_Was_ManateeCounty25451,Generator,Latitude,27.4689
USA_Was_ManateeCounty25451,Generator,Longitude,-82.4508
USA_Was_MarinaLandfill25491,Generator,Latitude,36.7131
USA_Was_MarinaLandfill25491,Generator,Longitude,-121.7686
USA_Was_MartinsvilleLF25546,Generator,Latitude,36.7172
USA_Was_MartinsvilleLF25546,Generator,Longitude,-79.8453
USA_Was_MASASBCogenP25365,Generator,Latitude,33.655
USA_Was_MASASBCogenP25365,Generator,Longitude,-84.3944
USA_Was_McKayBayFacil25592,Generator,Latitude,27.9495
USA_Was_McKayBayFacil25592,Generator,Longitude,-82.4212
USA_Was_McKinleyPaper25596,Generator,Latitude,48.1347
USA_Was_McKinleyPaper25596,Generator,Longitude,-123.4656
USA_Was_MedfordOperati25629,Generator,Latitude,42.3555
USA_Was_MedfordOperati25629,Generator,Longitude,-122.9046
USA_Was_MesquiteCreek25665,Generator,Latitude,29.7372
USA_Was_MesquiteCreek25665,Generator,Longitude,-98.0228
USA_Was_MesquiteLakeE25669,Generator,Latitude,32.9038
USA_Was_MesquiteLakeE25669,Generator,Longitude,-115.5119
USA_Was_MesquiteLakeW25670,Generator,Latitude,32.9066
USA_Was_MesquiteLakeW25670,Generator,Longitude,-115.5137
USA_Was_MetroGasRecov25680,Generator,Latitude,42.8506
USA_Was_MetroGasRecov25680,Generator,Longitude,-88.0697
USA_Was_MetroMethaneR25681,Generator,Latitude,41.5989
USA_Was_MetroMethaneR25681,Generator,Longitude,-93.355
USA_Was_MiamiDadeCoun25688,Generator,Latitude,25.8356
USA_Was_MiamiDadeCoun25688,Generator,Longitude,-80.3566
USA_Was_MiddleburyColl25710,Generator,Latitude,44.0075
USA_Was_MiddleburyColl25710,Generator,Longitude,-73.1769
USA_Was_MiddlesexGener25714,Generator,Latitude,40.4903
USA_Was_MiddlesexGener25714,Generator,Longitude,-74.3156
USA_Was_MillersvilleLF25755,Generator,Latitude,39.0847
USA_Was_MillersvilleLF25755,Generator,Longitude,-76.6764
USA_Was_MillSeatRenew25747,Generator,Latitude,43.0637
USA_Was_MillSeatRenew25747,Generator,Longitude,-77.9329
USA_Was_MissouriCenter25798,Generator,Latitude,38.7247
USA_Was_MissouriCenter25798,Generator,Longitude,-93.2789
USA_Was_MLHibbard25361,Generator,Latitude,46.7353
USA_Was_MLHibbard25361,Generator,Longitude,-92.1517
USA_Was_MMAlbanyEnerg25378,Generator,Latitude,42.7044
USA_Was_MMAlbanyEnerg25378,Generator,Longitude,-73.8509
USA_Was_MMHartfordEne25379,Generator,Latitude,41.7861
USA_Was_MMHartfordEne25379,Generator,Longitude,-72.6544
USA_Was_MMLopezEnergy25380,Generator,Latitude,34.2925
USA_Was_MMLopezEnergy25380,Generator,Longitude,-118.3894
USA_Was_MMPrinceWilli25381,Generator,Latitude,38.6383
USA_Was_MMPrinceWilli25381,Generator,Longitude,-77.4147
USA_Was_MMSanDiegoMi25382,Generator,Latitude,32.8448
USA_Was_MMSanDiegoMi25382,Generator,Longitude,-117.1627
USA_Was_MMSanDiegoNo25383,Generator,Latitude,32.8817
USA_Was_MMSanDiegoNo25383,Generator,Longitude,-117.1958
USA_Was_MMTauntonEner25384,Generator,Latitude,41.9231
USA_Was_MMTauntonEner25384,Generator,Longitude,-71.0864
USA_Was_MMTulareEnerg25385,Generator,Latitude,36.388
USA_Was_MMTulareEnerg25385,Generator,Longitude,-119.394
USA_Was_MMWACResource25390,Generator,Latitude,44.0678
USA_Was_MMWACResource25390,Generator,Longitude,-70.2608
USA_Was_MMWestCovina25386,Generator,Latitude,34.0332
USA_Was_MMWestCovina25386,Generator,Longitude,-117.9061
USA_Was_MMYoloPower25387,Generator,Latitude,38.5963
USA_Was_MMYoloPower25387,Generator,Longitude,-121.6875
USA_Was_MobileEnergyS25807,Generator,Latitude,30.7365
USA_Was_MobileEnergyS25807,Generator,Longitude,-88.0516
USA_Was_ModelCityEner25813,Generator,Latitude,43.2094
USA_Was_ModelCityEner25813,Generator,Longitude,-78.9836
USA_Was_ModelGasPower25814,Generator,Latitude,39.8908
USA_Was_ModelGasPower25814,Generator,Longitude,-83.0272
USA_Was_ModernInnovati25815,Generator,Latitude,43.2094
USA_Was_ModernInnovati25815,Generator,Longitude,-78.9836
USA_Was_MonmouthLandfi25832,Generator,Latitude,40.2468
USA_Was_MonmouthLandfi25832,Generator,Longitude,-74.1174
USA_Was_MonroeLivingst25840,Generator,Latitude,42.9903
USA_Was_MonroeLivingst25840,Generator,Longitude,-77.8011
USA_Was_MontgomeryCoun25859,Generator,Latitude,39.1937
USA_Was_MontgomeryCoun25859,Generator,Longitude,-77.1189
USA_Was_MontgomeryCoun25860,Generator,Latitude,39.2006
USA_Was_MontgomeryCoun25860,Generator,Longitude,-77.4556
USA_Was_Moretown25887,Generator,Latitude,44.3122
USA_Was_Moretown25887,Generator,Longitude,-72.7114
USA_Was_MorrisGencoLL25906,Generator,Latitude,41.3776
USA_Was_MorrisGencoLL25906,Generator,Longitude,-88.4012
USA_Was_MountainView25938,Generator,Latitude,39.8014
USA_Was_MountainView25938,Generator,Longitude,-77.7883
USA_Was_MPDurhamLLC25392,Generator,Latitude,36.0311
USA_Was_MPDurhamLLC25392,Generator,Longitude,-78.86
USA_Was_MPWayneLLC25393,Generator,Latitude,35.2889
USA_Was_MPWayneLLC25393,Generator,Longitude,-78.0703
USA_Was_MtPosoCogener25955,Generator,Latitude,35.5763
USA_Was_MtPosoCogener25955,Generator,Longitude,-119.0062
USA_Was_MultitradeofP25966,Generator,Latitude,37.1041
USA_Was_MultitradeofP25966,Generator,Longitude,-79.277
USA_Was_MultitradeRabu25965,Generator,Latitude,34.9536
USA_Was_MultitradeRabu25965,Generator,Longitude,-83.3786
USA_Was_MunsterLandfil25974,Generator,Latitude,41.5244
USA_Was_MunsterLandfil25974,Generator,Longitude,-87.5091
USA_Was_NacogdochesPow26053,Generator,Latitude,31.8321
USA_Was_NacogdochesPow26053,Generator,Longitude,-94.9006
USA_Was_NanticokeLFG26058,Generator,Latitude,42.2437
USA_Was_NanticokeLFG26058,Generator,Longitude,-75.9825
USA_Was_NashuaPlant26073,Generator,Latitude,42.7323
USA_Was_NashuaPlant26073,Generator,Longitude,-71.5224
USA_Was_NelsonGardens26106,Generator,Latitude,29.33
USA_Was_NelsonGardens26106,Generator,Longitude,-98.66
USA_Was_NewBern26116,Generator,Latitude,35.1681
USA_Was_NewBern26116,Generator,Longitude,-77.2267
USA_Was_NewMilfordGas26136,Generator,Latitude,41.5477
USA_Was_NewMilfordGas26136,Generator,Longitude,-73.4252
USA_Was_NewRiver26139,Generator,Latitude,37.183
USA_Was_NewRiver26139,Generator,Longitude,-80.699
USA_Was_NipponDynawave26191,Generator,Latitude,46.1236
USA_Was_NipponDynawave26191,Generator,Longitude,-122.9728
USA_Was_NobleHillLand26201,Generator,Latitude,37.3811
